text,label
Tosi hieno palvelu ja toimitus tilatuista kukista. Olen tosi tyytyväinen.,1
Kiitos ! nopeaa ja hyvää palvelua sainKuvat ja kuvakirja onnistui täydellisesti.Helppoa ja  vaivatonta myös tehdä tilausta.T.Anita,1
"Sain yhden väärän tuotteen, mutta asiakaspalvelu vastasi viestiini todella nopeasti ja laittoi oikean tuotteen tulemaan jälkikäteen. Sain myös pitää saamani väärän tuotteen. Hienoa palvelua!",1
Ystävällinen asiakaspalvelu ja nopea toimitus.,1
Hyvä ja helppo tilata. Nopea toimitus kotiin. Tuote sitä mitä pitikin.,1
"Meni kahdeksan päivää, jotta rahat olivat tilillä. Sekä en saanut mitään erittelyä kullan arvosta.",0
"Tilasin maanantaina iltapäivällä repun ja se tuli vasta seuraavan viikon perjantaina upsin kyydissä meille, mutta koska minulla on varaa tilata tuotteita, niin oletettavastikin olen töissä! Siis en arkisin ole vastaanottamassa postia kotiovellani. Soitto upsiin ei auttanut, suomea puhumaton ja yhteistyöhaluton mies henkilö ei englanniksikaan osannut muuttaa toimitusta toiseen osoitteeseen, saati antaa kuljettajan numeroa minulle. En ihan hetikään tilaa Sparoolta mitään. Kuljetusta seutatessani huomasin reppuni kulkeneen ranskat, saksat, belgiat ja suomessakin useassa paikassa. Ei ihme, että kesti!",0
"Matto haisee voimakkaasti homeelta(kellari) Nyt matto on ollut eilisestä illasta saakka ulkona pakkasessa tuulettumassa, mutta haju ei vaan lähde. Katsotaan saammeko hajun pois. Maton oli tarkoitus mennä lahjaksi ystävälle.",0
Iso korko  ...........,0
"Olisin halunnut vaihtaa kannen materiaalin vahvemmaksi tehtyäni kuvakirjaa monta kuukautta. Nettisivuilla mainostettiin että onnistuu koska vain vaihtaa, käytännössä olisi onnistunut vain tietyllä selaimella. Sitä vaan ei lue yhtään missään. Kirja oli todella lötsö-lirpukka pehmeällä kannella ja tulee lahjaksi. Harmittaa!",0
"nopea toimitus, laadukas jälki kuvissa (tilasin kiitoskortteja)",1
kaikki sujui hyvin ja nopeasti.kiitos,1
Sain virheellisen takin,0
Tilauksia joutuu odottamaan monta viikkoa eikä lähetys seurannat toimi.,0
"Tilauksen teko helppoa ja heti ilmoitettiin oletettu toimitusaika, mikä alittui huomattavasti.",1
"Toimitus oli suht nopea, tuotteet hyviä ja valikoima hyvä. Sain rikkinäisen tuonneen ja reklamaatioon vastattiin jo seuraavana päivänä, sekä sain nopeasti korvaavan tuotteen kotiin. Kiitos!",1
"Netti kauppa näytti että pöytää oli varastolla vaikka kuinka paljon ja päätin tilata pöydän. Parin viikon päästä tuli sähköposti missä kerrotaan että pöytää ei ole varastolla eikä tietoa milloin sitä tulee lisää. Soitin jimmsin asiakas palveluun ja siellä sanottiin että pöytä tulee viimeistään 3.8.2020. No eipä näkynyt ja sähköpostiin tuli viesti että pöytää ei ole varastolla. Piti tilata kalliimpi pöytä ja odottaa turhaa. Eihän jimmis mitään korvausta tästä tietenkään anna, ennen on ollut pelkkää positiivista sanottavaa jimmsistä, mutta nyt ei kehuja tule.",0
"Käytän mielummin lippupalvelua, vaikka tiketistäkin saisi, vain koska he ovat ajan hermolla",0
"Tilasin kellon vajaa viikko sitten pikatoimituksella, toimitusaika 1-5 päivää, kun oli kiire saada uusi kello. Aloin kysellä kellon perään, kun en saanut luvattua Post Nordin seurantatunnusta. Sain vastaukseksi, että toimituksessa kestää muutamia viikkoja. En ihan ymmärrä, että on mahdollista tilata kello pikatoimituksella, jota ei saatavillakaan. Kellon hinta oli hyvä, mutta siitä ei ole kovasti iloa.",0
"Helppokäyttöinen sivu, kaikki mitä tarvitsee löytyy heti ja sivut ovat selkeät ja tuotteet eroteltu oikeisiin osastoihinsa.Huonoa ainoastaan sivun pitemmät latausajat syynä varmasti monimutkaisemmat valikot kuin tarvittaisiin, mutta ei varsinaisesti haittaa mitää, tuotteet löytyy ja tulevat kotiin asti ilman muita muttia",1
En ole vieläkään saanut tilaamaani tuotetta ???,0
"Älytöntä, järjestelmä veloitti lentojeni maksun kahdesti, sähköpostiviestiä käyty, verkkopankissani näkyvät maksu kahteen kertaan, sama viitenumero, sama saajan pankkitili, eri arkistointitunnus. Kaikki tiedot lähetetty ticketille ja maksua ""ei löydy"".",0
Huikea hämmästyksen aiheuttanut lahja! ☺️,1
Asiakaspalvelija Chatissa auttoi ostoksien tekemisessä. Muutenkin homma toimi niinkuin pitääkin ISO PEUKKU :D,1
Väärää huonekalua tuodaan kotiin ja sen jälkeen toimitus venyi yli kahden kuukauden päähän.  Odotan edelleen tuoliani,0
Tavara ei tullut koskaan perille mutta maksu meni 😂,0
Nopea toimitus ja tilaamisen helppous,1
Olen lähettänyt kerran postitse ja kerran käynyt Mannerheimintie 10 konttorissa viemässä romukultaaPalvelu on erittäin ystävällistä Mannerheimintie 10:ssä. Arviointi kävi ammattitaitoisesti ja nopeasti. Rahat tulivat tilille luvatussa ajassa. Lämpimät kiitokseni.,1
"Hei! Laskun saaminen sähköpostiin tökkii nyt pahasti. Sain puhelimeen viestin että s.postiin on lähetetty lasku mutta se ei koskaan tullut (eikä ollut mennyt roskapostiinkaan). Takki jonka tilasin oli myöskin tullut postiin enkä siitäkään saanut koskaan tietoa puhelimeen enkä postissa. Aloin tiedustella nettikaupasta joka ilmoitti takin olevan kotipostissani ja että he selvittelevät laskun puuttumista Klarnalta. Nyt kirjauduin Klarnaan ja näin laskuni siellä erääntyneenä :(Maksoin sen äsken , viivästyskorkoa ei saisi tulla koska en koskaan saanut laskua.Terveisin Kristina Westman",0
"Tosi hyvät pohjalliset, kiitos :)",1
"Todella hitaat toimitusajat, lasku tulee viikkoja aikaisemmin kuin tavarat.SURKEAA",0
"Tuote ei vastannut odotuksia, annettua tuotekuvausta.",0
"Olen jo useamman kerran tilannut teiltä kuvatuotteita. Pääsääntöisesti kuvakortteja. Kahdesti olen joutunut pettymään fontin kokoon. Esimerkiksi nyt jouluna 2020 jouluntoivotuksen tein suurimmalla mahdollisella fontilla ja silti se oli niin pientä, ettei sitä pystynyt kunnolla lukemaan. Kortti näytti todella todella tökeröltä. Toisella kertaa lastenlehtien kuva oli niin musta, ettei siitä saanut kunnolla selvää.",0
Kannattaa ostaa sukat täältä !!!!!!!!!!!!,1
Kaikki ok nopea toimitus,1
Huonoa palvelua ja ristiriitaisia asioita asiakaspalvelusta. Hidas toimitus,0
Hidas toimitus,0
Postitus oli nopea.Ajovalot olivat laadultaan erinomaiset ja sopivat volvooni ns:heittämällä.Hinta oli puolet kilpailijan hinnasta.Erittäin tyytyväinen.,1
"Hei, sain teiltä såhköpostia jossa ilmoitettiin, että rengastoimitus on 6.9.16. Soitin n. klo 15 ja tiedustelin onko tietoa renkaiden saapumisajasta. Minulle krrottiin, että toimitukset voivat tapahtua jopa klo 19.00.Kello on nyt 19.10 ja renkaita ei vielä näy.Olette aiheuttaneet minulle muutaman kymmenen euron vahingon ja asennuksen siirymisen viikolla eteenpäin.Ihmettelen suuresti, että ette pysty kertomaan noin aikaa jollekin välille milloin toimitus on perillä. Nyt olen käytännössä saanut päivystää koko päivän ja peruuttamaan klo 17.00 sovitun rengastyö ajan.Olen kerran aikaisemmin tilannut teiltä talvirenkaat ja silloin toiminta oli jotakuinkin ok.Muuttakaa nyt ihmeessä järjestelmää siten että asiakas tietää suunnilleen koska toimitus tapahtuu.Valitettavasti en voi millään suositella Rengas -online onnettoman toimitusvarmuuden vuoksi.Vähemmän ystävällisin terveisinTimo KiljanderPs. Palataan asiaan teidän fb sivuilla.",0
"Sukat ovat ihanan värikkäitä ja kivasti kuvioitu.Meillä töissä monella on näitä tukisukkia ja piristävät mukavasti.Monet tukisukat ovat niin tylsiä!Toimitus on nopeaa ja tosi hyvä , että pienemmät lähetykset tulevat suoraan omaan postilaatikkoon.Tarjousjutut hyvä!",1
Helppo tilata ja tilaus tulee nopeasti.,1
Tilauksen tekeminen nettisivulla oli hankalaa ja sivu epäselvä. Paketin saapumisessa on tähän mennessä mennyt lähes viikko arvioitua (jo valmiiksi pitkää) toimitusaikaa kauemmin.,0
Oikea ja toimiva tuote ja tuli suhteellisen nopeasti.,1
Tuotteet oli juuri mitä tilasinkin. Pyhäpäivistä huolimatta tuli nopeasti ja kotiin saakka. Helpot verkkokauppa sivut.,1
Tilaus nopeasti perillä. Todella tyytyväinen.,0
Todella hyvä ja luotettava asiakaspalvelu.,1
Nopea ja luotettava!,1
"Pöytäkalenterin puisessa jalkaosassa oli kolhu, kun avasimme paketin. Tilasimme lisäksi pukinkonttiin mukeja 30.11, ja ne saapuivat vasta 22.12, hidas palvelu. Myös joulukortit saapuivat myöhään.",0
"Erittäin asiantunteva ja ystävällinen palvelu . Olen ollut ""Ifissä"" jo vuosien ajanja olen saanut aina erittäin hyvää palvelua.",1
"Lähetettiin väärä piuha puhelimelle ja kun siitä soitin ja pyysin oikeanlaista (ilmoitin vielä varmuudeksi puhelimen merkin jne, vaikka puhelin kuuluikin myös itse tilaukseen) ja taas lähetettiin puhelimeen sopimaton johto.",0
Luotettva ja nopea toimitus,1
"Nopea toimitus, huomaamaton pakkaus ja hyvä tavara!",1
"Liian pitkä toimitusaika, vielä odottelen pakettia",0
"Nopea toimitus, todella hyvänmakuiset tuotteet, edulliset hinnat",1
Helppo ja nopea,1
"Mivv pakoputkia ei kuulemma voitu toimittaa vaikka verkkosivulla oli samanlaisia putkia pilvinpimein Honda cbr1100XX  musta carbon.tilasin saksasta, tulikin viikon päästä kotiin ja maksoivat vain puolet siittä mitä ne ois maksanu xl motossa että sellaista asiakas palvelua :)",0
"Varasin lentomatkat (HEL-SIN) tyttärelleni ja hänen miehelleen sekä heidän vauvalleen, varaus onnistui hyvin ja oli hieman edullisempi kuin suoraan Finnairilta ostettuna, vaikka juuri ennen maksamista tulikin yllättävän kallis lisäkulu maksamisesta luottokortilla (melkein 50 e). Tämä tulisi näkyä mielestäni jo aiemmin tietona.",1
Kaikki toimi muuten hienosti mutta toimitus Postilla kesti neljä päivää. Kannattaisi miettiä mitä kuljetusketjua käyttää. Tuote oli hyvä ja vastasi odotuksia.,0
"Hyvä palvelu. Iso mattojen valikoima, nopea toimitus ja edulliset hinnat.",1
En ole saanut tuotetta,0
Erittäin nopea toimitus.,1
"Tuote tuli ajallaan ja oli odotusten mukainen. Kuittia ei tullut lainkaan, eikä kukaan ota asiasta vastuuta. Kasvoton nettifirma, josta on reklamaation sattuessa turha kysellä mitään.",0
Vaikka tein varauksen ei sivu ohjautumat eteenpäin ja jouduin tekemään uuden vastauksen 4 kertaa. Ja viimeisellä kerralla hinta oli tietenkin noussut.,0
"Hei,matot tulivat nopeasti ja olivat juuri sellaiset kuin kuvien perusteella odotinkin. Hyvää ja nopeata palvelua!",1
"Lennon peruminen ei onnistu.Asiakaspalveluun ei saa minkäänlaista yhteyttä puhelimitse, eikä lennon peruminen onnistu nettisivujen kauttakaan. Eilen jonotin pihelimessa usean kerran ja noin tunnin jonotuksen jälkeen ns tippuu jonosta pois. Lennolle oli ostettu peruutusturva, mutta vaikuttaa, ettei sille saa vastinetta, kun ei saa yhteyttä asiakaspalveluun.Majoitus oli ostettu muuta kautta ja peruminen onnistui helposti netissä.",0
"Hyvä valikoima, hyvät sivut, hyvät hinnat. Valitettavasti joudun kuitenkin tekemään elektroniikkaostokseni muualla. Jimmsiltä ostettu emolevyni kärähti yksi päivä, ja Jimms eväsi takuun ja laittoi syyt niskoilleni, sanoen että RGB- liittimeen oltiin liitetty jotain väärin, muuten tällainen ei olisi mahdollista. En siis ollut kytkenyt kyseiseen liittimeen yhtään mitään. Omasta pussista jouduin pulittamaan toisen emolevyn, ja näillä näkymin oli viimeinen ostos mitä Jimmsillä tein. Nyt on kuluttajariitalautalunnassa tämä tapaus, ja odotan innolla lopputulosta. Harmi sinänsä Jimmsille, olen ollut aktiivinen asiakas vuodesta 2016, ja tehnyt ostoksia suurella rahalla.",0
"Toimittivat väärän tuotteen, eikä palautus tai hyvitys onnistunut.",0
"Etsin selaimellani edullista etiketin tekijää, ja eteeni tuli ikastetiket labelyourself. Tutustuin heidän tuotteisiinsa ja hienoon systeemiin, jolla voi rakentaa itselleen labelin ja tehdä tilauksen. Eipä mennyt montaa päivää, kun sain tiedon, että tilaukseni on jo tulossa. Olin oikein tyytyväinen tuotteeseen ja selkeään toimitukseen. Suosittelen.",1
Nopea palvelu ja hyvä asiakaspalvelu!,1
"Tilaamani osat väärät ja yrittäessäni soittaa ko toimituksesta, kukaan ei vastannut puheluun. Myöskään ei ole opastettu mitä tehdä väärillä osilla ja minne ne voi palauttaa.",0
Nopea toimitus ja renkaat oli positiivinen yllätys hintaansa nähden.,1
"Jollytoomin tuotteet, laatu ja hinta eivät kohtaa. Siihen olen pettynyt",0
Toimitus kesti noin viikon enemmän mitä luvattiin!,0
Suosittelen lämpimästi. Toimitus ja laatu vastasi odotuksiamme.,1
Pitkä toimitusaika.,0
"Tilaus tuli nopeasti. Ainoa kehitys olisi, että olisi eri paikka laittaa tiedot, jos lähetys menisi toiselle osoitteen.Tiedän, että voi vaihtaa omat tiedot pois ja laittaa tilalle toisten tiedot, kun on lahja kyseessä. Haluaisin kuitenkin mahdollisuus laittaa toisten tiedot erikseen kuin omani. Myös haluan mahdollisuus vastata suoraan teidät vastaukseen mun palautteeseen. Nyt jouduin tekemään korjaukseen tähään ja ilmaisemaan nämä lisäykset. Kiitos :)",1
"Sohva tiattu syyskuussa ja helmikuussa toimitus.Ensin toimitettu väärä 8vkon odotuksen jälkeen, sitten uusi tilaus ja sama show ja kun tuote saapui korvaus tästä osotuksesta vaivaiset 10%Surkeaa.",0
"Toimitukset voisivat olla nopeampia, taas meni perustavaroissa 7 kalenteripäivää, ulkomailta saa jopa nopeammin ja edullisemmin.Verkkosivut on selkeät ja toimivat hyvin, tästä plussaa.",1
Huijari firma,0
"Kannattaisi selkeämmin mainita oletettu toimitusaika. Toimituksesta luki vain että lähetetään 24h kuluessa, mutta ei kerrottu sitä että tuotteet ei olekaan suomessa varastoituna, vaan tulee ruotsista. Tomitukseen menee se viikko suunilleen, vaikka heti lähtisikin...",0
"Tilasin syyskuussa tv-tason. Jonkin ajan kuluttua sain viestin, että tuote on lähtenyt matkaan. Odotin. Joulukuussa sain postilta viestin ottaa yhteyttä tuotteen kotiin toimittamisesta. Soitin postiin. Heillä ei ollutkaan tuotettani. Tammikuussa soitin kodin1anttilaan, ja kysyin missä mahtaa tv-taso viipyä. Sanottiin, ettei sellaista tilausta näy missään, ei ole siis lähtenytkään. Joten, jouduin tekemään uuden tilauksen. Arvioitu toimitusaika helmikuun viimeinen vko. Että, jos tuote silloin tulee, olen siinä vaiheessa odottanut maksaami tuotetta 5 kk. Mielestäni kohtuuton aika. Kodin1anttilan asiakaspalvelusta sain kyllä ystävällistä palvelua.",0
Todella hidas toimitus ja joka kerta tilattaessa joko toimitus viivästyy tai paketti on hävinnyt,0
Tilaus oli helppoa ja toimitus nopeaa mutta seinäpeilin takaosan kiinnitys oli asennettu vinoon joten piti hieman itse kikkailla kiinnitys menetelmien kanssa että sai peilin seinällä pysymään suorassa 🙂,1
"Sohva oli kallis, odotin sitä pitkään, kannoin sen itse sisälle, ja se on rikki. Yhteenvetona melko paskaa",0
"Hyvin toimi kaikki muuten, mutta kuvien lataus ei mennyt kerralla. Ollut ennenkin ongelmia kuvien latauksen kanssa.",1
Helppo tehdä ostoksia!,1
Joo en saanut suomen kielistä palvelua kun apua oisin tarvinnut soitin numeroon mikä oli teiltä laitettu englantia vaan puhuivat eli en tule enää käyttämään teidän palveluita.,0
Ostokokemukseni oli järkevä.,1
Laskuissa ei näy klarnan sovelluksessa kuin wishin laskut. Muita ei löydy.,0
"Kaikki toimi. Painatuksien suunnitteleminen oli helppoa ja yksinkertaista. Myös pienet tilaukset onnistuu, mikä on hyvä. Paidat tuntuvat laadukkailta, ja toimitus oli suht nopeaa.",1
tilaukseni on lähetetty teiltä viestin mukaan 29.4 eikä vieläkään ole saapunut minulle vaikuttaako korona ken ties?,0
"Hitaampi maksussa kuin luvattiin ja käsittelykulut yllättävän isot. 14 karaatin 8 grammaa painavasta korusta jäi itselle vain 77e :-(. Korun lähettämisestä maksu tilillä 7 päivän päästä, eli ei niin nopea kuin luvattu.",0
2osaa tilasin omalla rek numerolla hain nii toinen passas ja toinen ei,0
Toimitus on hidasta.,0
"Valokuvakirja ei ole vieläkään saapunut. Joulu meni ja lahjan saaja (poikani) matkusti jo kotiinsa Helsinkiin. Harmittaa vietävästi. Tiedän, että ei ole teidän syy vaan postin. Teille olen kuitenkin valokuvakirjan maksanut. Sieltä kuulema lähtenyt 4.12. Kuinkahan tässä pitäisi nyt menetellä?t. Leena Laukkanen",0
Laadukkaita ja nopea toimitus.,1
"Tuote muuttunut, ei yhtä pitävä kuin aiemmin",0
Tuotteessa mainittiin pitkä toimitusaika ja jopa viikko milloin tulee. Hyväksyin tämän odotusajan ja maksoin tuotteen. Perään tulee ilmoitus että lisätään odotusaikaan vielä 6 viikkoa lisää! Miltä planeetalta nämä tuotteet tulee kun kiinastakin saa tavaraa viikossa?,0
Matto on todella kaunis ja mukavan tuntuinen. esittelykuva oli totuutta vastaava.,1
"Emolevy hajosi, kuulemma väärin kasattu ja takuu raukesi. Kone toimi moitteettomasti kunnes yhtäkkiä emolevy kyrvähti. Osat puoli vuotta vanhoja, lähetetty takaisin huoltoon mutta kuulemma joku ruuvi aiheuttanut oikkarin eikä näen ollen takuu korvaa mitään. Eipä tarvi enää tilailla.",0
"Yksi tuote jätettiin pois ilman selittelyjä, lasku tuli kuitenkin koko tilauksesta ja reklamaatioon ei vastata...todella surkeaa",0
"Kaikki kävi""kivuttomasti"" ensi klikkauksesta alkaen.Kuvatuotteet on kotona,ennenkuin edes ehdit niitä odotella.Täys kymppi ja papukaijamerkki!",1
"Aluksi olin vähän skeptinen, sillä hinnat ovat niin hurjan halpoja ja maksunvälittäjä minulle tuntematon. Tilaus tuli nopeasti ja luotettavasti perille. Olin tyytyväinen tuotteisiin ja voin suositella yrityksen palveluita kaikille!",1
Tuoteentoimitus kestää tilattu 2.1.2020.,0
miksi laskun eräpäivän muuttaminen on niin vitun vaikiaa?!,0
"Erittäin laadukkaita ja hyviä sukkia, toimitus on nopea ja toimii hyvin.",1
"Olen odottanut tilaamaani sohvapöytää yli kaksi viikkoa, ja sitä ei vielä ole edes lähetetty. Raivostuttaa.",0
"Julisteissa tosi huono laatu värikuvat ihan harmaita..Sain myös tilaamani ns normikoon valokuvat, jotka ovat surkeita. En tilaa enään ikinä teiltä mitään,,kuvia 24 kappaletta B24 viivakoodin alla numerot 109827 187 201703 18000234 64000",0
Bitcoinien osto sujuu nopeasti ja saa rahoilleen Bitcoineja enemmän kuin ulkolaisisa ostopaikoissa.,1
